Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S35218716,Great Blue Heron,Ardea herodias,7092,1,US-WA,King,US-WA-Seattle-Green Lake - 47.6766x-122.3388,47.676597,-122.338772,2017-03-16,08:48 AM,eBird - Traveling Count,30,0,6.437,,1
S30167940,Great Blue Heron,Ardea herodias,7092,1,US-WA,King,Union Bay Natural Area / Montlake Fill,47.65424,-122.29137,2016-06-10,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S34345229,Great Blue Heron,Ardea herodias,7092,2,US-WA,Thurston,"CA-Eld Inlet - 47.0573x-123.0057 - Feb 13, 2017, 9:02 AM",47.057313,-123.005657,2017-02-11,09:02 AM,eBird - Stationary Count,60,0,,,2
S33406259,Great Blue Heron,Ardea herodias,7092,1,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,2016-12-31,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S44862306,Gray Heron (Gray),Ardea cinerea cinerea/jouyi,7101,1,ES-CT,Barcelona,"Park De La Ciutadella, Barcelona ES-Catalonia (41.3887,2.1877)",41.388698,2.187669,2018-04-22,04:05 PM,eBird - Traveling Count,120,0,8.047,,1
S33183924,Great Egret,Ardea alba,7124,2,US-CA,Contra Costa,US-CA-Pleasant Hill-Contra Costa Canal Trl - 37.9287x-122.0747,37.928673,-122.074748,2016-12-24,11:35 AM,eBird - Traveling Count,60,0,12.875,,1
S33406259,Great Egret,Ardea alba,7124,30,MX-BCS,,MX-BCS-La Paz-Isla Espiritu Santo - 24.4356x-110.3488,24.435604,-110.34878,2016-12-31,08:47 AM,eBird - Traveling Count,300,0,8.047,,1
S52151500,Cattle Egret,Bubulcus ibis,7170,5,US-HI,Maui,"2737 S Kihei Rd, Kihei US-HI (20.7110,-156.4441)",20.711018,-156.444054,2019-01-28,02:06 PM,eBird - Traveling Count,10,0,.322,,1
S52151434,Black-crowned Night-Heron,Nycticorax nycticorax,7227,4,US-HI,Maui,"Keālia Pond, Maalaea US-HI (20.7933,-156.4746)",20.793333,-156.474642,2019-01-27,02:03 PM,eBird - Traveling Count,45,0,1.609,,3
S30169147,Turkey Vulture,Cathartes aura,7338,12,US-OR,Deschutes,Smith Rock SP,44.3669375,-121.1371851,2016-05-29,01:00 PM,eBird - Traveling Count,240,1,8.047,,2
S30665718,Turkey Vulture,Cathartes aura,7338,2,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,2016-07-02,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
